2025-06-08 18:20:34,332 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:37,962 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:37,962 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:20:37,990 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:41,959 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:41,959 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:20:41,980 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:45,550 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:45,551 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:20:45,565 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:49,361 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:49,361 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:20:49,370 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:52,943 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:52,943 [1525] INFO: GDAL signalled an error: err_no=1, msg='data/landsat_eastern_shore_1984-03-01_1984-03-31.tif: WriteEncodedTile/Strip() failed.'
2025-06-08 18:20:52,947 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
2025-06-08 18:20:53,000 [1525] INFO: Found credentials in shared credentials file: ~/.aws/credentials
2025-06-08 18:21:04,234 [1525] INFO: GDAL signalled an error: err_no=1, msg='TIFFAppendToStrip:Maximum TIFF file size exceeded. Use BIGTIFF=YES creation option.'
